Country,EdLevel,YearsCodePro,Employment,Salary
9,3,2,4,27756.0
8,1,12,2,48240.0
13,1,5,2,90000.0
13,1,1,2,93000.0
13,3,10,2,120000.0
8,3,22,2,55455.0
8,3,22,0,55455.0
8,3,22,1,55455.0
8,3,22,4,55455.0
6,7,7,2,31992.0
6,7,7,0,31992.0
6,7,7,1,31992.0
6,7,7,4,31992.0
8,0,7,2,36360.0
10,1,20,0,85315.0
10,1,20,1,85315.0
10,1,20,4,85315.0
8,1,1,2,12072.0
2,1,7,2,2732950.0
2,0,21,2,148360.0
13,2,16,2,100000.0
13,2,6,2,80000.0
13,1,2,2,130000.0
13,1,2,2,84697.0
8,1,3,2,168.0
8,6,4,0,63984.0
8,6,4,1,63984.0
8,6,4,4,63984.0
8,3,11,2,77779.0
12,3,3,2,603072.0
12,3,3,0,603072.0
12,3,3,1,603072.0
12,3,3,4,603072.0
13,1,0,2,55000.0
8,1,8,0,181294.0
8,1,8,1,181294.0
8,1,8,4,181294.0
3,3,20,2,101312.0
9,1,9,2,58272.0
2,1,7,2,89016.0
8,1,3,2,7200.0
13,3,8,2,100000.0
13,1,4,2,1800000.0
13,1,9,2,270000.0
1,0,6,2,24924.0
12,1,7,2,74127.0
4,4,20,2,63986.0
13,1,16,2,120000.0
8,6,10,2,9648.0
1,1,10,2,14952.0
8,6,40,0,41482.0
8,6,40,1,41482.0
8,6,40,4,41482.0
13,1,10,2,139000.0
8,1,5,2,19512.0
13,4,6,2,66950.0
12,1,10,2,119357.0
8,1,12,0,37524.0
8,1,12,1,37524.0
8,1,12,4,37524.0
8,1,12,3,37524.0
13,3,27,2,205000.0
13,2,5,0,10000.0
13,2,5,1,10000.0
13,2,5,4,10000.0
4,3,7,2,1727628.0
13,1,13,2,193000.0
5,1,9,2,20636.0
5,1,5,2,15864.0
13,1,12,2,11500000.0
1,1,5,2,66372.0
1,1,5,0,66372.0
1,1,5,1,66372.0
1,1,5,4,66372.0
13,1,3,2,24000.0
13,4,8,2,125000.0
13,1,3,2,65000.0
10,0,4,2,33060.0
13,1,4,2,180000.0
8,1,5,0,100440.0
8,1,5,1,100440.0
8,1,5,4,100440.0
8,1,5,3,100440.0
13,2,15,2,250000.0
3,6,3,2,58654.0
13,1,2,2,2750000.0
8,1,2,2,31992.0
8,1,2,0,31992.0
8,1,2,1,31992.0
8,1,2,4,31992.0
8,1,2,3,31992.0
13,3,9,2,140000.0
13,1,10,2,253000.0
5,4,10,2,27852.0
1,1,5,2,7476.0
1,1,5,0,7476.0
1,1,5,1,7476.0
1,1,5,4,7476.0
13,1,2,2,55000.0
8,0,2,2,15500.0
8,3,10,2,52464.0
1,1,1,2,7980.0
8,1,2,3,149464.0
4,3,12,2,58872.0
11,1,7,2,91416.0
4,7,8,2,44796.0
13,3,32,2,190000.0
12,1,0,2,37692.0
4,6,13,2,66119.0
12,1,0,2,32666.0
8,3,24,2,155129.0
4,1,10,2,79983.0
8,0,9,2,93516.0
8,6,19,2,65676.0
8,3,10,2,143040.0
8,3,10,0,143040.0
8,3,10,1,143040.0
8,3,10,4,143040.0
13,7,2,2,40000.0
13,1,6,2,100000.0
7,3,5,2,48900.0
8,3,12,2,129233.0
8,1,2,2,19516.0
1,1,4,2,97224.0
13,4,37,2,170000.0
3,3,3,2,40525.0
10,0,0,2,15360.0
6,3,9,2,31993.0
13,1,3,2,125000.0
13,1,20,2,350000.0
13,1,20,0,350000.0
13,1,20,1,350000.0
13,1,20,4,350000.0
13,1,4,2,88500.0
1,3,6,2,90000.0
1,3,6,0,90000.0
1,3,6,1,90000.0
1,3,6,4,90000.0
13,1,7,2,160000.0
8,2,31,2,38388.0
13,0,3,2,71000.0
8,1,8,0,51192.0
8,1,8,1,51192.0
8,1,8,4,51192.0
5,1,1,2,23215.0
3,3,6,2,159966.0
5,1,2,2,10000.0
1,7,10,2,300000.0
1,7,10,0,300000.0
1,7,10,1,300000.0
1,7,10,4,300000.0
13,5,18,2,100000.0
8,7,4,2,31176.0
8,3,4,2,21756.0
8,3,1,2,26661.0
6,1,1,0,6399.0
6,1,1,1,6399.0
6,1,1,4,6399.0
4,3,11,0,61824.0
4,3,11,1,61824.0
4,3,11,4,61824.0
4,3,22,3,76783.0
4,7,14,2,74864.0
6,7,2,2,28794.0
13,3,4,2,93000.0
8,1,0,2,12420.0
8,1,4,2,30000.0
8,3,16,2,47990.0
1,1,3,2,12708.0
13,3,8,2,104000.0
13,4,15,2,250000.0
13,1,19,2,105000.0
13,0,5,2,135000.0
8,4,1,2,14544.0
13,1,4,2,80000.0
9,6,25,2,55500.0
9,6,25,0,55500.0
9,6,25,1,55500.0
9,6,25,4,55500.0
13,1,1,2,72000.0
13,1,10,2,750000.0
12,1,2,2,633228.0
8,3,10,2,1464.0
3,2,10,2,70385.0
12,1,3,2,1206132.0
8,1,0,2,11052.0
8,1,3,2,5685.0
2,1,17,2,156168.0
13,3,3,2,145000.0
13,3,6,2,130000.0
13,1,6,2,142000.0
13,1,7,2,105000.0
1,1,20,2,24924.0
4,4,3,2,819024.0
1,3,19,2,18696.0
1,3,19,0,18696.0
1,3,19,1,18696.0
1,3,19,4,18696.0
13,1,4,2,100000.0
8,1,18,2,60588.0
9,3,10,0,133300.0
9,3,10,1,133300.0
9,3,10,4,133300.0
13,1,4,2,230000.0
1,1,4,2,13716.0
8,7,24,2,77200.0
12,4,34,0,314098.0
12,4,34,1,314098.0
12,4,34,4,314098.0
13,1,14,2,250000.0
8,1,2,2,16300.0
8,1,2,0,16300.0
8,1,2,1,16300.0
8,1,2,4,16300.0
2,4,16,2,101509.0
13,1,9,2,87500.0
13,4,17,2,153700.0
13,1,12,2,85000.0
13,1,10,2,105000.0
1,1,1,2,9228.0
13,1,6,2,200000.0
13,1,14,2,124000.0
8,1,4,2,39264.0
13,7,7,2,135000.0
8,1,7,2,26172.0
9,1,6,2,46250.0
13,1,9,2,172000.0
13,1,3,2,100000.0
8,1,6,2,74808.0
13,1,6,2,180000.0
1,1,22,2,49860.0
1,1,22,0,49860.0
1,1,22,1,49860.0
1,1,22,4,49860.0
1,1,22,3,49860.0
13,1,3,2,100000.0
13,1,5,2,170000.0
8,1,3,2,9576.0
13,3,10,2,160000.0
13,3,6,2,160000.0
12,7,12,2,89204.0
0,7,20,2,42450.0
2,3,5,2,85893.0
2,4,3,2,50755.0
6,4,10,2,67186.0
1,1,21,2,46.0
4,0,17,2,175962.0
4,0,17,0,175962.0
4,0,17,1,175962.0
4,0,17,4,175962.0
12,1,21,2,50256.0
13,1,3,2,65000.0
13,1,3,0,65000.0
13,1,3,1,65000.0
13,1,3,4,65000.0
8,7,4,2,11731.0
8,7,4,0,11731.0
8,7,4,1,11731.0
8,7,4,4,11731.0
3,3,10,2,1279728.0
8,1,6,2,33480.0
13,3,5,2,350000.0
4,7,5,0,106644.0
4,7,5,1,106644.0
4,7,5,4,106644.0
0,3,24,2,194621.0
2,0,5,2,62467.0
2,0,5,0,62467.0
2,0,5,1,62467.0
2,0,5,4,62467.0
13,4,13,2,115000.0
13,1,9,2,190000.0
13,1,20,2,270000.0
8,1,7,2,134220.0
8,1,3,2,36144.0
13,1,7,2,100000.0
8,3,12,2,40608.0
13,4,15,2,400000.0
13,3,18,2,175000.0
13,1,13,2,637000.0
13,1,7,2,80000.0
13,1,7,0,80000.0
13,1,7,1,80000.0
13,1,7,4,80000.0
4,3,11,2,84456.0
8,3,10,0,63986.0
8,3,10,1,63986.0
8,3,10,4,63986.0
8,3,7,2,44400.0
8,3,7,3,44400.0
8,1,3,2,895812.0
1,3,4,2,16152.0
12,2,2,2,75384.0
2,6,17,2,66372.0
8,3,18,0,89580.0
8,3,18,1,89580.0
8,3,18,4,89580.0
8,3,31,2,172522.0
13,4,14,2,170000.0
3,3,21,2,85315.0
8,1,4,2,14543.0
4,3,6,0,122640.0
4,3,6,1,122640.0
4,3,6,4,122640.0
8,1,14,2,120000.0
13,1,15,0,550000.0
13,1,15,1,550000.0
13,1,15,4,550000.0
13,1,2,2,105000.0
13,2,20,0,130000.0
13,2,20,1,130000.0
13,2,20,4,130000.0
13,2,20,3,130000.0
13,2,6,2,260000.0
8,1,2,2,36600.0
8,1,2,3,5784.0
13,1,4,2,117700.0
13,0,6,2,165000.0
6,7,12,2,41591.0
13,1,8,2,148000.0
13,1,10,3,36000.0
13,3,15,2,129850.0
8,4,5,0,22692.0
8,4,5,1,22692.0
8,4,5,4,22692.0
1,1,10,2,19944.0
12,1,14,2,56538.0
8,6,20,2,106644.0
8,1,18,2,50108.0
8,1,6,2,12544.0
13,1,17,2,135000.0
13,1,17,0,135000.0
13,1,17,1,135000.0
13,1,17,4,135000.0
13,1,1,2,76000.0
13,4,11,0,72000.0
13,4,11,1,72000.0
13,4,11,4,72000.0
13,1,16,2,170000.0
8,1,0,2,3612.0
13,4,1,2,104000.0
12,3,30,2,271381.0
12,3,30,0,271381.0
12,3,30,1,271381.0
12,3,30,4,271381.0
2,1,18,2,140551.0
12,4,25,2,177729.0
13,3,24,2,200000.0
8,3,2,2,40308.0
13,1,8,2,200000.0
2,1,14,2,296720.0
0,1,18,2,176928.0
4,3,12,2,62387.0
12,4,12,0,50256.0
12,4,12,1,50256.0
12,4,12,4,50256.0
13,1,22,2,110000.0
13,1,4,2,130000.0
8,1,9,2,44796.0
8,3,4,2,36596.0
2,1,2,2,62467.0
8,1,8,2,175104.0
8,1,8,0,175104.0
8,1,8,1,175104.0
8,1,8,4,175104.0
12,1,3,2,603072.0
8,0,2,2,21684.0
13,3,15,2,200000.0
2,1,10,2,163977.0
13,1,22,2,180000.0
0,4,11,2,1078548.0
8,4,10,0,8040.0
8,4,10,1,8040.0
8,4,10,4,8040.0
8,1,13,2,45300.0
8,6,0,3,4212.0
8,1,11,2,13584.0
0,1,17,0,88464.0
0,1,17,1,88464.0
0,1,17,4,88464.0
0,1,17,3,88464.0
8,4,4,2,79983.0
8,4,4,0,79983.0
8,4,4,1,79983.0
8,4,4,4,79983.0
13,1,14,2,211000.0
12,1,30,2,54025.0
12,1,7,2,45230.0
13,1,5,2,92700.0
8,1,14,2,77085.0
8,1,14,0,77085.0
8,1,14,1,77085.0
8,1,14,4,77085.0
13,1,6,2,125000.0
13,1,13,2,200000.0
4,0,15,2,70380.0
4,0,15,0,70380.0
4,0,15,1,70380.0
4,0,15,4,70380.0
13,4,27,2,200000.0
8,2,4,0,160000.0
8,2,4,1,160000.0
8,2,4,4,160000.0
1,1,9,2,83093.0
8,4,2,2,9636.0
2,1,9,2,142113.0
13,1,17,2,165000.0
13,3,4,2,313000.0
8,4,2,2,69480.0
8,7,5,0,76387.0
8,7,5,1,76387.0
8,7,5,4,76387.0
8,1,10,2,39648.0
8,4,28,0,60000.0
8,4,28,1,60000.0
8,4,28,4,60000.0
2,1,12,2,70276.0
8,1,5,0,60000.0
8,1,5,1,60000.0
8,1,5,4,60000.0
8,3,14,2,2152284.0
13,4,35,2,155000.0
13,1,0,2,86000.0
8,3,5,2,149301.0
2,1,17,2,78084.0
13,3,11,2,180000.0
8,4,8,2,24108.0
3,1,0,2,76788.0
3,1,0,0,76788.0
3,1,0,1,76788.0
3,1,0,4,76788.0
2,1,8,2,128839.0
13,1,23,2,130000.0
0,1,15,2,106157.0
8,1,18,2,72468.0
0,4,27,2,169851.0
8,1,2,2,32167.0
2,1,1,2,58563.0
8,4,12,0,51960.0
8,4,12,1,51960.0
8,4,12,4,51960.0
12,4,25,2,85435.0
0,1,1,2,51663.0
8,1,4,2,64333.0
8,6,8,2,113472.0
13,1,12,2,250000.0
8,3,12,2,49824.0
0,1,1,2,772824.0
13,3,7,2,180000.0
0,4,24,0,254772.0
0,4,24,1,254772.0
0,4,24,4,254772.0
0,3,21,2,81387.0
13,1,20,2,136000.0
8,3,6,2,77200.0
0,1,8,2,219390.0
2,1,7,2,101509.0
0,1,48,0,265400.0
0,1,48,1,265400.0
0,1,48,4,265400.0
0,4,5,2,95541.0
0,1,3,2,70771.0
0,1,2,2,84925.0
12,1,10,2,67217.0
0,4,0,2,55732.0
0,1,4,2,70771.0
0,1,15,2,84925.0
13,0,9,2,92500.0
2,4,18,2,97605.0
12,3,2,2,45230.0
0,3,12,2,113234.0
0,1,15,2,159250.0
8,1,4,2,25728.0
13,4,26,2,1956000.0
1,1,2,2,22440.0
13,7,2,2,125000.0
13,7,2,0,125000.0
13,7,2,1,125000.0
13,7,2,4,125000.0
8,1,12,2,156330.0
13,4,30,2,110000.0
13,3,8,2,350000.0
0,3,15,2,84925.0
11,4,15,0,175524.0
11,4,15,1,175524.0
11,4,15,4,175524.0
13,1,5,0,185000.0
13,1,5,1,185000.0
13,1,5,4,185000.0
13,1,8,2,200000.0
13,1,8,0,200000.0
13,1,8,1,200000.0
13,1,8,4,200000.0
13,3,26,2,200000.0
8,1,24,2,77200.0
8,7,20,0,31200.0
8,7,20,1,31200.0
8,7,20,4,31200.0
0,3,33,2,70771.0
0,1,39,2,176950.0
0,1,39,0,176950.0
0,1,39,1,176950.0
0,1,39,4,176950.0
0,1,17,2,58740.0
0,3,1,2,53078.0
0,3,19,2,84925.0
8,4,5,2,18756.0
8,1,5,2,2090850.0
8,7,5,2,20484.0
3,3,6,0,79983.0
3,3,6,1,79983.0
3,3,6,4,79983.0
0,1,7,2,106157.0
0,1,18,2,82736.0
13,0,25,2,125000.0
13,1,3,2,5750000.0
13,4,20,2,95000.0
13,1,7,2,145000.0
0,4,12,2,56904.0
8,7,3,2,5136.0
1,3,11,2,24924.0
8,1,15,2,102933.0
13,1,4,2,156000.0
13,3,4,2,90000.0
8,4,1,2,28850.0
8,1,4,2,27012.0
8,4,2,2,23748.0
0,3,13,2,92002.0
0,1,33,2,184005.0
0,4,8,2,116772.0
8,1,1,2,31300.0
0,4,6,2,86341.0
13,1,2,2,115000.0
8,1,2,2,16224.0
8,1,9,2,68.0
8,1,13,2,104741.0
8,3,9,0,1317444.0
8,3,9,1,1317444.0
8,3,9,4,1317444.0
2,4,0,2,41385.0
2,4,8,2,110879.0
0,1,10,2,99080.0
8,1,14,2,33240.0
8,1,21,2,70577.0
13,1,11,2,220000.0
8,1,4,2,46421.0
13,2,1,2,300000.0
13,2,8,2,127000.0
8,4,14,2,94103.0
0,1,11,2,99080.0
0,1,23,2,94833.0
13,1,17,2,160000.0
2,1,5,2,80427.0
13,1,22,2,120000.0
8,1,20,2,105866.0
8,3,12,2,101318.0
0,1,13,2,84925.0
0,3,40,3,21250.0
0,4,10,2,63694.0
1,1,2,2,12468.0
1,1,2,0,12468.0
1,1,2,1,12468.0
1,1,2,4,12468.0
13,3,0,2,115000.0
8,4,4,2,47052.0
8,3,3,2,37584.0
8,3,3,3,37584.0
0,1,10,2,4288750.0
8,1,0,2,55408.0
2,1,25,0,117126.0
2,1,25,1,117126.0
2,1,25,4,117126.0
0,3,19,2,155696.0
13,4,2,2,87000.0
13,1,20,2,175000.0
8,7,24,2,102933.0
0,3,14,2,127388.0
13,1,30,2,170000.0
1,1,15,0,69804.0
1,1,15,1,69804.0
1,1,15,4,69804.0
1,1,9,2,48000.0
8,1,1,0,12000.0
8,1,1,1,12000.0
8,1,1,4,12000.0
8,1,3,2,6984.0
13,7,1,0,1000000.0
13,7,1,1,1000000.0
13,7,1,4,1000000.0
0,1,5,2,106157.0
8,1,6,2,77200.0
0,3,13,2,77848.0
1,1,6,2,84000.0
0,1,3,2,53078.0
8,4,2,2,11904.0
8,1,5,2,6888.0
8,1,4,2,13668.0
8,4,27,0,200000.0
8,4,27,1,200000.0
8,4,27,4,200000.0
0,3,10,0,198159.0
0,3,10,1,198159.0
0,3,10,4,198159.0
12,1,41,2,60307.0
8,1,1,2,22968.0
8,1,1,0,22968.0
8,1,1,1,22968.0
8,1,1,4,22968.0
8,1,1,3,22968.0
8,1,10,2,82920.0
8,1,9,2,72568.0
8,1,3,2,9264.0
8,1,3,0,9264.0
8,1,3,1,9264.0
8,1,3,4,9264.0
0,4,14,2,141542.0
0,1,3,2,46001.0
8,1,8,2,36411.0
13,2,10,2,84000.0
8,1,4,2,20484.0
8,1,6,0,40000.0
8,1,6,1,40000.0
8,1,6,4,40000.0
13,1,23,2,140000.0
8,1,5,2,23124.0
5,1,5,2,224412.0
8,3,5,2,76581.0
8,1,5,0,80784.0
8,1,5,1,80784.0
8,1,5,4,80784.0
0,1,5,2,77141.0
0,1,14,2,116772.0
8,1,6,2,91764.0
8,1,5,2,36036.0
13,1,29,0,220000.0
13,1,29,1,220000.0
13,1,29,4,220000.0
13,2,25,2,210000.0
8,1,5,2,26184.0
8,1,5,2,44000.0
8,1,2,2,39768.0
8,1,1,2,18024.0
5,1,16,2,67066.0
5,1,16,0,67066.0
5,1,16,1,67066.0
5,1,16,4,67066.0
13,1,17,2,115000.0
8,1,2,2,9336.0
0,1,22,2,42463.0
2,1,2,2,66372.0
0,7,30,2,120311.0
8,1,5,2,37994.0
4,7,14,2,85315.0
8,1,2,2,24200.0
13,4,15,2,150000.0
8,4,10,2,115800.0
8,1,10,2,22968.0
8,1,6,2,57084.0
13,1,3,2,100700.0
8,1,5,2,110000.0
8,3,3,2,4104.0
8,3,3,0,4104.0
8,3,3,1,4104.0
8,3,3,4,4104.0
8,5,8,2,36.0
0,4,24,2,134465.0
0,1,17,2,74310.0
8,3,33,0,220008.0
8,3,33,1,220008.0
8,3,33,4,220008.0
8,1,1,2,6384.0
8,1,12,2,87284.0
8,1,8,2,34908.0
8,1,3,2,6144.0
8,1,2,0,28500.0
8,1,2,1,28500.0
8,1,2,4,28500.0
8,4,1,0,14052.0
8,4,1,1,14052.0
8,4,1,4,14052.0
13,3,12,2,300000.0
8,1,2,2,24.0
8,7,2,2,5736.0
0,1,17,2,81387.0
13,4,27,2,4080000.0
13,4,27,0,4080000.0
13,4,27,1,4080000.0
13,4,27,4,4080000.0
8,4,5,2,19200.0
5,1,3,2,170244.0
13,1,3,2,85000.0
8,3,2,2,243372.0
2,3,5,2,203019.0
8,4,6,0,400.0
8,4,6,1,400.0
8,4,6,4,400.0
8,4,6,3,400.0
5,1,2,2,4644.0
5,1,2,0,4644.0
5,1,2,1,4644.0
5,1,2,4,4644.0
0,1,5,2,67233.0
5,3,6,2,22284.0
5,3,6,0,22284.0
5,3,6,1,22284.0
5,3,6,4,22284.0
5,3,6,3,22284.0
13,3,7,2,185000.0
0,1,5,2,70771.0
8,4,2,2,5736.0
0,1,6,2,67233.0
13,3,4,2,210000.0
8,1,8,2,72252.0
8,1,0,2,10206.0
8,1,3,2,8040.0
13,1,8,2,200000.0
8,1,14,2,101832.0
8,1,2,2,37313.0
8,3,9,2,351276.0
8,3,9,0,351276.0
8,3,9,1,351276.0
8,3,9,4,351276.0
13,1,25,2,193000.0
5,1,2,2,13671.0
8,7,2,2,4700.0
8,1,1,2,43079.0
5,3,3,2,10963.0
8,1,25,2,102933.0
8,2,1,2,34908.0
13,1,7,2,180000.0
8,6,1,2,37857.0
1,1,3,2,25680.0
13,1,15,2,160000.0
8,1,0,2,3684.0
1,1,2,2,14460.0
1,1,2,0,14460.0
1,1,2,1,14460.0
1,1,2,4,14460.0
8,1,4,2,40524.0
13,1,23,2,138000.0
8,1,19,2,27753.0
8,1,3,2,14400.0
0,1,2,2,63694.0
8,1,15,0,27564.0
8,1,15,1,27564.0
8,1,15,4,27564.0
0,1,1,2,56617.0
8,1,1,2,7248.0
5,1,0,2,3864.0
13,1,10,2,200000.0
8,1,2,2,16800.0
0,1,18,2,102618.0
8,1,5,0,63984.0
8,1,5,1,63984.0
8,1,5,4,63984.0
8,1,0,2,42348.0
8,4,0,2,36411.0
8,1,4,2,40561.0
5,1,1,2,12897.0
8,1,2,2,36708.0
8,1,1,2,11352.0
8,4,25,2,49308.0
8,3,20,2,52556.0
8,1,4,2,9028.0
8,3,7,2,15000.0
5,1,1,2,3252.0
8,1,15,2,142478.0
0,3,20,2,141542.0
5,3,5,2,9360.0
8,1,7,2,102901.0
2,1,8,2,89797.0
8,0,3,2,31662.0
8,3,0,2,2076.0
8,1,2,3,6816.0
13,7,1,0,1440000.0
13,7,1,1,1440000.0
13,7,1,4,1440000.0
8,1,2,2,14052.0
8,3,6,2,9996.0
8,1,5,2,14400.0
0,1,7,2,62250.0
8,4,1,2,14412.0
8,1,2,2,39577.0
8,4,0,3,600.0
0,1,5,2,92002.0
8,1,2,2,1452.0
8,1,2,0,1452.0
8,1,2,1,1452.0
8,1,2,4,1452.0
5,1,3,2,15477.0
5,1,10,2,28374.0
8,1,4,2,3816.0
5,3,1,2,10318.0
9,3,4,2,49956.0
5,1,0,2,3095.0
2,3,26,0,156168.0
2,3,26,1,156168.0
2,3,26,4,156168.0
8,1,3,2,49404.0
8,1,0,2,21624.0
8,1,9,0,202.0
8,1,9,1,202.0
8,1,9,4,202.0
5,1,0,2,61908.0
5,1,1,2,16870.0
8,1,2,2,2424.0
8,1,6,2,16440.0
5,6,1,2,6449.0
5,3,0,2,6449.0
13,2,30,2,176800.0
5,1,1,2,7740.0
5,1,3,2,21280.0
5,1,5,2,38692.0
8,1,1,2,27528.0
5,1,2,2,85116.0
5,1,4,2,27729.0
5,1,4,0,27729.0
5,1,4,1,27729.0
5,1,4,4,27729.0
5,1,3,2,12397.0
5,1,3,2,34822.0
5,1,1,2,23215.0
5,3,2,2,8383.0
8,1,1,2,6672.0
8,3,4,2,12506.0
13,1,10,2,220000.0
5,1,2,2,19991.0
5,1,1,2,5159.0
11,4,3,0,106644.0
11,4,3,1,106644.0
11,4,3,4,106644.0
5,1,0,2,32243.0
5,1,4,2,11637.0
5,7,0,2,4332.0
5,1,1,2,17952.0
5,6,2,2,3864.0
5,1,10,2,16248.0
8,1,13,2,85315.0
5,1,2,2,9028.0
8,3,5,2,16404.0
5,4,2,2,31.0
5,1,1,2,5804.0
5,1,3,0,3096.0
5,1,3,1,3096.0
5,1,3,4,3096.0
8,0,3,2,33035.0
0,1,4,2,70771.0
5,1,0,2,49524.0
8,1,2,2,30948.0
5,1,9,2,1036932.0
5,1,0,2,6449.0
5,1,0,0,6449.0
5,1,0,1,6449.0
5,1,0,4,6449.0
7,3,4,2,87024.0
5,1,2,2,114528.0
8,1,2,2,140508.0
8,1,2,0,140508.0
8,1,2,1,140508.0
8,1,2,4,140508.0
5,1,0,2,19346.0
8,1,3,2,2868.0
5,1,2,2,13620.0
8,3,35,2,102933.0
5,3,2,2,322.0
8,1,6,2,34270.0
5,1,4,2,83568.0
8,1,8,2,3.0
8,1,8,0,3.0
8,1,8,1,3.0
8,1,8,4,3.0
8,1,8,3,3.0
8,4,4,0,2004.0
8,4,4,1,2004.0
8,4,4,4,2004.0
5,3,5,2,14858.0
5,3,5,0,14858.0
5,3,5,1,14858.0
5,3,5,4,14858.0
8,1,7,2,436422.0
8,1,3,2,3799.0
8,1,8,2,7740.0
8,1,1,2,4987.0
2,7,0,0,39042.0
2,7,0,1,39042.0
2,7,0,4,39042.0
13,1,10,2,115000.0
8,4,3,2,6024.0
5,1,1,2,9286.0
8,4,2,2,15540.0
8,1,2,2,1800.0
5,1,1,2,4020.0
5,1,1,2,11607.0
13,4,7,2,122000.0
8,7,2,0,8350.0
8,7,2,1,8350.0
8,7,2,4,8350.0
5,1,5,2,77383.0
5,1,3,2,9673.0
5,3,2,2,3096.0
5,1,5,2,402396.0
5,4,15,2,12384.0
5,1,2,2,22570.0
5,1,3,2,6449.0
8,1,2,2,4836.0
5,3,20,2,32808.0
5,1,5,2,23220.0
8,7,8,0,85315.0
8,7,8,1,85315.0
8,7,8,4,85315.0
8,0,3,2,74462.0
5,1,6,2,24505.0
5,1,1,2,294060.0
8,1,1,2,6492.0
8,1,4,2,6888.0
8,6,8,2,8685.0
5,1,2,2,16195.0
5,1,3,0,38692.0
5,1,3,1,38692.0
5,1,3,4,38692.0
5,3,8,2,2579.0
5,1,4,2,10963.0
5,1,16,2,2100000.0
5,1,2,2,5159.0
8,3,5,2,5.0
5,1,15,2,41271.0
5,1,0,2,4514.0
8,3,12,2,43131.0
5,1,12,2,30953.0
5,1,2,2,4956.0
8,1,3,2,5988.0
8,1,3,0,5988.0
8,1,3,1,5988.0
8,1,3,4,5988.0
8,1,3,3,5988.0
8,3,8,2,85104.0
8,4,6,2,3336.0
8,1,8,2,11004.0
8,1,2,2,5400.0
8,1,2,0,5400.0
8,1,2,1,5400.0
8,1,2,4,5400.0
4,3,5,2,85315.0
8,1,7,3,29856.0
5,1,1,2,3096.0
8,4,0,2,972.0
8,2,15,2,27048.0
5,1,3,0,7740.0
5,1,3,1,7740.0
5,1,3,4,7740.0
8,7,3,0,18000.0
8,7,3,1,18000.0
8,7,3,4,18000.0
8,1,15,2,74362.0
5,1,9,2,25794.0
8,1,3,2,4776.0
5,1,2,2,5568.0
5,1,1,2,5481.0
8,1,1,3,2100.0
5,1,0,2,1860.0
5,1,4,0,64486.0
5,1,4,1,64486.0
5,1,4,4,64486.0
8,1,14,2,21036.0
8,3,4,2,50972.0
5,1,4,2,15477.0
5,1,3,2,23220.0
8,1,6,2,36828.0
13,1,13,2,160000.0
5,1,2,0,185724.0
5,1,2,1,185724.0
5,1,2,4,185724.0
5,1,2,3,185724.0
8,1,11,2,78487.0
8,1,11,0,78487.0
8,1,11,1,78487.0
8,1,11,4,78487.0
5,3,6,2,30953.0
5,1,3,2,1164.0
5,1,3,0,6960.0
5,1,3,1,6960.0
5,1,3,4,6960.0
5,1,1,2,1860.0
8,3,3,2,16536.0
8,3,3,0,16536.0
8,3,3,1,16536.0
8,3,3,4,16536.0
8,1,3,2,1668.0
8,1,1,2,28496.0
5,1,1,2,3263.0
3,3,0,2,79983.0
5,1,4,2,15477.0
8,1,1,2,3855.0
0,1,11,2,92002.0
5,1,7,2,39981.0
4,1,6,0,80000.0
4,1,6,1,80000.0
4,1,6,4,80000.0
8,1,2,2,24.0
4,7,2,2,44796.0
12,1,7,2,79153.0
8,0,4,0,42552.0
8,0,4,1,42552.0
8,0,4,4,42552.0
8,0,4,3,42552.0
8,1,4,2,24852.0
8,3,1,0,900.0
8,3,1,1,900.0
8,3,1,4,900.0
5,1,1,2,19346.0
5,1,12,2,64486.0
8,3,10,2,28332.0
8,1,0,2,23412.0
5,3,16,2,773832.0
5,1,5,2,15168.0
5,3,4,2,9288.0
8,0,1,2,3288.0
5,3,4,2,278580.0
5,1,1,2,69648.0
5,1,11,2,30953.0
5,1,1,2,19346.0
3,3,10,2,41591.0
4,4,16,2,102372.0
8,1,4,2,5988.0
8,1,4,2,5988.0
8,1,3,2,10356.0
8,1,17,2,226932.0
5,1,7,2,83832.0
5,1,8,2,28374.0
8,3,16,2,117629.0
8,3,16,0,117629.0
8,3,16,1,117629.0
8,3,16,4,117629.0
8,1,15,2,66516.0
6,3,1,2,35192.0
8,1,5,2,65772.0
8,1,15,2,82340.0
8,3,20,2,76788.0
4,1,16,2,87448.0
8,1,2,2,4668.0
5,1,3,2,4644.0
4,3,5,2,1023780.0
4,7,4,2,639864.0
8,1,2,2,8868.0
8,1,9,2,18000.0
8,1,2,2,4308.0
5,3,14,2,32243.0
13,1,15,2,200000.0
8,1,2,2,3288.0
0,1,12,2,99080.0
4,3,22,2,83184.0
8,1,2,2,4068.0
8,3,4,2,28728.0
8,3,4,0,28728.0
8,3,4,1,28728.0
8,3,4,4,28728.0
8,1,16,2,57588.0
8,3,1,2,7512.0
8,1,8,0,19572.0
8,1,8,1,19572.0
8,1,8,4,19572.0
8,3,13,2,63986.0
5,3,9,2,15477.0
8,2,2,2,40696.0
8,4,5,2,92472.0
11,3,7,2,58512.0
8,1,7,2,76992.0
5,3,5,2,33533.0
3,3,9,2,67186.0
5,1,2,2,18056.0
4,3,15,2,47988.0
4,3,4,2,60787.0
5,1,1,2,12384.0
8,1,10,2,19104.0
